label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv.6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Date.8 ,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8,Date.9,Surv.9,numStem.9,numRos.9,numLSt.9,stemLength.9,numFlwrB.9,numRayF.9,numDiscF.9,numDeadF.9,notes.9,Date.10,Surv.10,numStem.10,numRos.10,numLSt.10,stemLength.10,numFlwrB.10,numRayF.10,numDiscF.10,numDeadF.10,notes.10,Date.11,Surv.11,numStem.11,numRos.11,numLSt.11,stemLength.11,numFlwrB.11,numRayF.11,numDiscF.11,numDeadF.11,notes.11,Date.12,Surv.12,numStem.12,numRos.12,numLSt.12,stemLength.12,numFlwrB.12,numRayF.12,numDiscF.12,numDeadF.12,notes.12,Date.13,Surv.13,numStem.13,numRos.13,numLSt.13,stemLength.13,numRayF.13,numDiscF.13,numDeadF.13,notes.13,Date.14,Surv.14,numStem.14,numRos.14,stemLength.14,numRayF.14,numDiscF.14,numDeadF.14,notes.14
2-2-5,270,5/1/2024,Y,0,1,NA,13,5,13.9,1.6,NA,NA,5/8/2024,Y,0,1,NA,23,19.2,1.7,NA,,5/15/2024,0,3,NA,27,21.9,1.8,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,1,1,0,8.8,0,0,0,0,,7/18/24,Y,1,1,0,24.6,0,0,0,0,,7/25/24,Y,1,1,0,44.5,0,0,0,,8/7/24,Y,1,1,88.1,0,0,0,
6-4-8,271,5/1/2024,Y,0,1,NA,16,1,13.8,1.8,NA,NA,5/8/2024,Y,0,2,NA,24,18,2.1,NA,,5/15/2024,1,2,2.0,24,22.3,1.7,0,0,0,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
6-3-1,272,5/1/2024,Y,0,1,NA,7,0,11.3,1.6,NA,NA,5/8/2024,Y,0,1,NA,13,16.9,2.1,NA,,5/15/2024,0,1,NA,13,21.4,2.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,1,0,0,2.2,0,0,0,,8/7/24,Y,1,1,10.6,0,0,0,
7-4-11,273,5/1/2024,Y,0,1,NA,11,0,7.2,2.0,NA,NA,5/8/2024,Y,0,1,NA,15,14.1,2.2,NA,,5/15/2024,0,1,NA,15,18.2,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
8-4-8,274,5/1/2024,Y,1,0,2.3,16,1,13.3,2.3,0,N,5/8/2024,Y,1,1,15.2,24,17.9,2.2,0,,5/15/2024,1,3,22.5,34,19.0,2.3,1,0,0,,5/22/2024,Y,1,3,0,38.7,6,0,0,,,5/29/2024,Y,1,0,6,52.2,8,1,0,,,6/5/24,Y,1,1,5,54.1,6,3,1,,6/12/24,Y,1,1,3,55,4,3,5,,6/19/24,Y,1,1,4,53.4,6,1,7,,6/26/24,Y,1,2,11,54.5,5,3,3,6,,7/3/24,Y,1,2,10,54.3,7,0,8,4,,7/11/24,Y,1,2,10,54.2,7,1,6,6,,7/18/24,Y,1,2,9,53.5,10,0,6,8,,7/25/24,Y,1,2,10,53.9,2,4,10,,8/7/24,Y,1,2,54.2,2,8,13,
2-1-11,275,5/1/2024,Y,0,1,NA,12,0,10.6,1.9,NA,NA,5/8/2024,Y,0,1,NA,15,14.9,1.5,NA,,5/15/2024,0,1,NA,18,21.8,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
3-5-6,276,5/1/2024,Y,0,1,NA,9,0,7.5,1.6,NA,NA,5/8/2024,Y,0,1,NA,10,13.6,2.4,NA,,5/15/2024,0,1,NA,10,18.0,2.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
3-1-9,277,5/1/2024,Y,0,1,NA,7,0,3.2,0.8,NA,NA,5/8/2024,Y,0,1,NA,11,5.1,1.1,NA,Very small,5/15/2024,0,1,NA,11,8.2,1.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,4,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,4,N/A,N/A,N/A,N/A,
8-1-9,278,5/1/2024,Y,0,1,NA,12,0,8.3,1.4,NA,NA,5/8/2024,Y,0,1,NA,15,13.4,1.7,NA,,5/15/2024,0,1,NA,17,19.2,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,4,N/A,N/A,N/A,N/A,
2-2-1,279,5/1/2024,Y,1,0,5.8,15,10,13.2,2.4,0,N,5/8/2024,Y,1,0,22.7,28,13.2,2.3,0,,5/15/2024,1,1,39.5,40,14.2,2.6,1,0,0,,5/22/2024,Y,1,1,5,58.5,9,1,0,,,5/29/2024,Y,1,1,6,60.5,8,4,1,,,6/5/24,Y,2,0,5,60.3,7,4,4,Two discs nearing senescence,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,1,1,4,60.1,4,4,11,,6/26/24,Y,1,1,12,60,7,0,6,9,,7/3/24,Y,1,1,12,59.6,5,2,10,4,,7/11/24,Y,1,1,9,59.6,3,1,9,7,,7/18/24,Y,1,1,11,59.8,10,1,6,11,,7/25/24,Y,1,1,10,59,3,5,15,,8/7/24,Y,1,1,59.8,1,6,17,
6-1-1,280,5/1/2024,Y,1,0,1.3,8,0,5.2,0.9,0,N,5/8/2024,Y,1,1,10.3,17,11.8,1.6,0,,5/15/2024,1,1,17.3,20,13.3,2.0,0,0,0,,5/22/2024,Y,1,1,0,26.4,0,0,0,,,5/29/2024,Y,1,1,0,32.3,0,0,0,,,6/5/24,Y,2,0,0,40.1,0,0,0,,6/12/24,Y,1,1,0,45.2,0,0,0,,6/19/24,Y,1,1,0,44.4,2,0,0,,6/26/24,Y,1,2,10,46.5,5,0,0,0,,7/3/24,Y,1,2,12,45.7,2,1,0,0,,7/11/24,Y,1,2,11,45.7,0,0,2,0,,7/18/24,Y,1,2,10,45.2,2,1,1,0,,7/25/24,Y,1,2,12,50.3,1,0,2,,8/7/24,Y,1,2,50.4,0,0,3,
5-3-12,281,5/1/2024,Y,1,0,3.2,16,2,14.7,2.4,0,N,5/8/2024,Y,1,2,16.9,22,16.2,2.1,0,,5/15/2024,1,0,29.4,23,17.9,2.4,0,0,0,,5/22/2024,Y,1,0,5,51.6,2,0,0,,,5/29/2024,Y,1,0,10,70.2,8,0,0,,,6/5/24,Y,1,0,9,77.1,12,0,0,,6/12/24,Y,1,0,6,79.2,14,2,0,,6/19/24,Y,1,0,8,67.1,18,5,2,,6/26/24,Y,1,0,13,78,27,1,6,1,,7/3/24,Y,1,0,16,78.6,27,3,9,1,,7/11/24,Y,1,0,17,76.8,38,1,14,4,,7/18/24,Y,1,0,6,78,16,7,14,7,,7/25/24,Y,1,1,17,77.9,5,14,7,,8/7/24,Y,1,2,77.8,7,23,16,
4-6-6,282,5/1/2024,Y,1,1,16.1,39,9,12.1,1.7,3,Y,5/8/2024,Y,2,2,15.6,41,12.9,1.7,Y,,5/15/2024,1,3,26.1,82,15.0,1.5,6,2,1,,5/22/2024,Y,1,3,7,22.7,1,5,3,,One flower almost spent,5/29/2024,Y,1,3,7,22.7,1,1,8,,,6/5/24,Y,3,1,4,22.4,3,0,9,Seven discs senesced,6/12/24,Y,2,3,2,22.3,3,0,9,,6/19/24,Y,1,3,7,21.1,0,1,8,,6/26/24,Y,4,3,5,22,3,0,0,12,,7/3/24,Y,1,3,5,21.8,3,0,0,12,,7/11/24,Y,2,4,4,21.7,2,0,0,12,,7/18/24,Y,1,2,5,21.5,1,1,1,11,,7/25/24,Y,2,3,4,22.2,0,2,11,,8/7/24,Y,2,3,22.1,0,2,12,
5-4-1,283,5/1/2024,Y,0,1,NA,9,0,14.2,2.1,NA,NA,5/8/2024,Y,0,1,NA,14,17.8,1.7,NA,,5/15/2024,0,1,NA,15,21.9,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,1,0,0,2.3,0,0,0,0,Whirled stem ,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,1,0,0,3.2,0,0,0,,8/7/24,Y,1,1,3,0,0,0,
9-2-3,284,5/1/2024,Y,0,1,NA,9,0,8.4,1.6,NA,NA,5/8/2024,Y,0,1,NA,12,10.7,1.5,NA,,5/15/2024,0,1,NA,13,15.5,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
10-2-12,285,5/1/2024,Y,1,0,0.4,13,0,9.5,1.9,0,N,5/8/2024,Y,0,2,NA,17,12.7,1.6,NA,,5/15/2024,0,1,NA,19,17.5,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
12-4-10,286,5/1/2024,Y,0,1,NA,12,0,7.6,1.6,NA,NA,5/8/2024,Y,0,1,NA,12,10.9,1.4,NA,,5/15/2024,0,1,NA,14,12.2,1.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
6-6-3,287,5/1/2024,Y,1,0,7.8,22,5,14.8,2.7,0,N,5/8/2024,Y,1,2,23.4,34,15.2,2.8,0,,5/15/2024,1,3,26.8,32,13.5,2.0,2,0,0,,5/22/2024,Y,4,0,6,38.7,5,1,0,,,5/29/2024,Y,4,0,7,38.7,5,2,1,,,6/5/24,Y,4,0,8,38.7,2,2,4,,6/12/24,Y,4,0,3,39.8,1,2,6,,6/19/24,Y,4,0,3,35.2,4,0,9,,6/26/24,Y,4,0,10,38.5,9,1,0,9,,7/3/24,Y,4,1,9,39.3,9,2,1,9,,7/11/24,Y,4,1,20,47.7,10,3,4,9,Measured tallest stem ,7/18/24,Y,1,1,8,38.5,10,2,8,8,,7/25/24,Y,4,1,10,38,4,9,11,,8/7/24,Y,4,1,38.8,3,10,13,
1-3-10,288,5/1/2024,Y,1,0,8.0,18,12,13.7,2.0,0,N,5/8/2024,Y,1,3,18.4,42,13.6,2.1,0,Dry,5/15/2024,1,3,21.8,56,13.8,22.0,3,0,0,,5/22/2024,Y,1,3,4,27.8,8,1,0,,,5/29/2024,Y,1,3,9,28.3,7,3,1,,,6/5/24,Y,2,2,6,27.7,4,4,4,,6/12/24,Y,1,3,3,27.9,0,3,8,,6/19/24,Y,1,3,3,26.5,2,0,10,,6/26/24,Y,1,3,4,27.5,4,0,0,11,,7/3/24,Y,1,3,4,27.6,4,1,0,11,,7/11/24,Y,1,3,4,35.1,6,1,2,11,,7/18/24,Y,1,3,4,26.5,3,2,4,10,,7/25/24,Y,1,3,4,27.2,0,6,10,,8/7/24,Y,1,3,27.4,0,7,11,
3-2-10,289,5/1/2024,Y,1,0,0.5,7,2,6.6,1.1,0,N,5/8/2024,Y,0,1,NA,10,12.8,1.7,NA,,5/15/2024,1,1,6.3,19,15.8,1.8,0,0,0,,5/22/2024,Y,1,2,0,17.5,0,0,0,,,5/29/2024,Y,1,2,0,31.3,0,0,0,,,6/5/24,Y,1,2,0,43.2,0,0,0,,6/12/24,Y,1,0,0,58.6,3,0,0,,6/19/24,Y,1,1,4,67.9,5,3,0,,6/26/24,Y,1,2,6,70,15,4,1,0,,7/3/24,Y,1,2,9,69.6,15,2,6,0,,7/11/24,Y,1,2,9,69.8,17,6,11,0,,7/18/24,Y,1,1,10,69,19,4,18,0,,7/25/24,Y,1,2,9,69.5,8,21,5,,8/7/24,Y,1,2,69.7,9,27,17,
3-1-11,290,5/1/2024,Y,0,1,NA,9,2,7.0,1.0,NA,NA,5/8/2024,Y,0,1,NA,15,10.9,1.6,NA,,5/15/2024,0,2,NA,14,15.6,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
6-2-4,291,5/1/2024,Y,0,1,NA,10,0,11.0,1.4,NA,NA,5/8/2024,Y,0,1,NA,13,14.1,1.3,NA,,5/15/2024,0,1,NA,14,19.6,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
7-1-10,292,5/1/2024,Y,0,1,NA,7,0,4.0,1.0,NA,NA,5/8/2024,Y,0,1,NA,10,9.9,1.5,NA,Small,5/15/2024,0,1,NA,11,17.2,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
2-2-10,293,5/1/2024,Y,0,1,NA,12,0,12.2,2.0,NA,NA,5/8/2024,Y,0,1,NA,14,18.4,1.9,NA,,5/15/2024,0,1,NA,16,22.3,2.4,NA,NA,NA,,5/22/2024,Y,1,0,0,6.4,0,0,0,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,1,0,0,21.8,0,0,0,,6/12/24,Y,1,0,0,38.5,0,0,0,,6/19/24,Y,1,0,0,47.3,0,0,0,,6/26/24,Y,1,0,0,55,0,0,0,0,,7/3/24,Y,1,0,0,71,0,0,0,0,,7/11/24,Y,1,0,0,91.8,0,0,0,0,,7/18/24,Y,1,0,7,114,0,0,0,0,,7/25/24,Y,1,0,12,132,0,0,0,,8/7/24,Y,1,0,138.8,0,0,0,
6-1-11,294,5/1/2024,Y,1,3,5.6,25,4,12.2,2.0,0,N,5/8/2024,Y,1,5,19,49,12.1,2.2,0,,5/15/2024,1,3,28.9,60,13.0,2.4,3,0,0,,5/22/2024,Y,1,3,5,34.8,4,1,0,,,5/29/2024,Y,1,3,4,34.4,3,2,1,,,6/5/24,Y,1,4,9,34.8,4,2,3,,6/12/24,Y,1,1,1,34.5,4,0,5,,6/19/24,Y,1,2,4,34.7,0,2,7,,6/26/24,Y,2,3,12,34.5,3,0,2,7,,7/3/24,Y,2,2,6,34.3,3,0,2,6,,7/11/24,Y,2,1,9,34.3,1,2,2,7,,7/18/24,Y,2,1,5,36.5,0,0,2,6,,7/25/24,Y,2,2,6,34.2,0,2,9,,8/7/24,Y,2,2,34.6,0,0,11,
7-1-1,295,5/1/2024,Y,0,1,NA,12,0,12.0,1.8,NA,NA,5/8/2024,Y,0,1,NA,16,16.6,1.7,NA,,5/15/2024,0,2,NA,21,19.7,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
9-5-9,296,5/1/2024,Y,1,0,6.6,25,5,11.5,2.2,0,N,5/8/2024,Y,1,2,20.3,33,12.1,1.7,0,,5/15/2024,1,2,26.9,37,14.2,1.7,4,0,0,,5/22/2024,Y,1,2,4,40.4,5,1,0,,,5/29/2024,Y,1,2,4,44,3,3,1,,,6/5/24,Y,1,2,6,43.8,4,1,4,,6/12/24,Y,1,2,2,44.5,1,2,5,,6/19/24,Y,1,2,5,43,3,2,7,,6/26/24,Y,1,2,11,43.5,10,0,4,5,,7/3/24,Y,1,2,10,43.2,12,0,5,5,,7/11/24,Y,1,2,8,43.4,13,0,6,5,,7/18/24,Y,1,2,9,43,7,2,3,8,,7/25/24,Y,1,2,11,43.2,3,4,10,,8/7/24,Y,1,3,43.5,6,4,16,
2-6-7,297,5/1/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/2024,N,NA,NA,NA,NA,NA,NA,NA,Empty pot,5/15/2024,0,0,NA,,,,NA,NA,NA,,5/22/2024,Y,0,0,0,NA,NA,NA,NA,,,5/29/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,6/5/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/12/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/19/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/26/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,N,NA,NA,NA,NA,NA,NA,NA,NA,,7/25/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,8/7/24,N,N/A,N/A,N/A,N/A,N/A,N/A,
