label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv..6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Index2,Date.8 ,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8
7-1-1,295,5/1/2024,Y,0,1,NA,12,0,12.0,1.8,NA,NA,5/8/2024,Y,0,1,NA,16,16.6,1.7,NA,,5/15/2024,0,2,NA,21,19.7,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,295,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-5-9,296,5/1/2024,Y,1,0,6.6,25,5,11.5,2.2,0,N,5/8/2024,Y,1,2,20.3,33,12.1,1.7,0,,5/15/2024,1,2,26.9,37,14.2,1.7,4,0,0,,5/22/2024,Y,1,2,4,40.4,5,1,0,,,5/29/2024,Y,1,2,4,44,3,3,1,,,6/5/24,Y,1,2,6,43.8,4,1,4,,6/12/24,Y,1,2,2,44.5,1,2,5,,296,6/19/24,Y,1,2,5,43,3,2,7,
2-6-7,297,5/1/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/2024,N,NA,NA,NA,NA,NA,NA,NA,Empty pot,5/15/2024,0,0,NA,,,,NA,NA,NA,,5/22/2024,Y,0,0,0,NA,NA,NA,NA,,,5/29/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,6/5/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/12/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,297,6/19/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
8-4-5,298,5/1/2024,Y,1,0,3.2,16,3,13.8,1.9,0,N,5/8/2024,Y,1,1,16.7,32,16.2,2.6,0,Dry,5/15/2024,1,0,25.0,39,17.6,2.3,2,0,0,,5/22/2024,Y,1,0,8,36.2,8,0,0,,,5/29/2024,Y,1,0,7,47.7,12,1,0,,,6/5/24,Y,1,0,9,48.1,9,5,1,,6/12/24,Y,1,0,5,48.5,5,5,6,,298,6/19/24,Y,1,0,7,47.5,5,3,10,
9-2-11,299,5/1/2024,Y,0,2,NA,17,0,12.3,2.0,NA,NA,5/8/2024,Y,0,2,NA,21,17.2,2.4,NA,Double planted?,5/15/2024,0,2,NA,24,21.5,2.1,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,299,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,
3-1-10,300,5/1/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/2024,N,NA,NA,NA,NA,NA,NA,NA,Empty pot,5/15/2024,0,0,NA,,,,NA,NA,NA,,5/22/2024,Y,0,0,0,NA,NA,NA,NA,,,5/29/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,6/5/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/12/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,300,6/19/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
10-3-2,301,5/1/2024,Y,0,1,NA,11,0,9.5,1.4,NA,NA,5/8/2024,Y,0,1,NA,14,15.6,2.2,NA,,5/15/2024,0,1,NA,17,21.6,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,301,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-2-1,302,5/1/2024,Y,0,1,NA,7,0,6.0,1.3,NA,NA,5/8/2024,Y,0,1,NA,10,11.9,1.8,NA,,5/15/2024,1,0,10.2,13,15.3,1.6,0,0,0,,5/22/2024,Y,1,0,0,22.6,0,0,0,,,5/29/2024,Y,1,0,3,38.3,3,0,0,,,6/5/24,Y,1,0,5,47.8,2,1,0,,6/12/24,Y,1,0,1,55.2,2,2,1,,302,6/19/24,Y,1,0,3,50.2,5,0,3,
8-6-7,303,5/1/2024,Y,0,1,NA,11,0,10.4,1.9,NA,NA,5/8/2024,Y,0,1,NA,16,16.5,1.9,NA,,5/15/2024,0,1,NA,18,24.9,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,303,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
12-5-8,304,5/1/2024,Y,0,1,NA,11,0,7.0,1.5,NA,NA,5/8/2024,Y,0,1,NA,15,10.1,1.5,NA,,5/15/2024,0,1,NA,15,14.8,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,304,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
1-1-6,305,5/1/2024,Y,1,0,2.0,12,0,12.9,2.5,0,N,5/8/2024,Y,1,1,15.3,17,16.6,2.4,0,Dry,5/15/2024,1,2,22.8,22,20.5,3.1,0,0,0,,5/22/2024,Y,1,1,0,40,2,0,0,,,5/29/2024,Y,1,0,6,64.2,4,0,0,,,6/5/24,Y,1,0,7,74.3,5,1,0,,6/12/24,Y,1,0,5,75.1,5,4,1,,305,6/19/24,Y,1,0,6,74.3,4,5,4,
2-4-10,306,5/1/2024,Y,0,1,NA,11,1,11.7,1.9,NA,NA,5/8/2024,Y,0,1,NA,15,16.9,1.6,NA,,5/15/2024,0,1,NA,16,22.0,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,306,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-2-10,307,5/1/2024,Y,1,2,4.7,18,3,14.1,2.7,0,N,5/8/2024,Y,1,2,19.5,30,14.1,2.5,0,,5/15/2024,1,2,30.7,44,15.0,3.0,2,0,0,,5/22/2024,Y,1,2,6,37,6,1,0,,,5/29/2024,Y,1,2,5,37.3,8,3,1,,,6/5/24,Y,1,2,5,39.9,7,3,4,One disc nearly senesced,6/12/24,Y,1,2,3,36.5,3,5,7,,307,6/19/24,Y,1,2,4,36.4,4,1,11,
2-5-6,308,5/1/2024,Y,0,1,NA,11,3,14.6,1.6,NA,NA,5/8/2024,Y,0,1,NA,22,19.3,1.9,NA,Leaves wilting,5/15/2024,1,1,1.0,27,25.3,2.1,0,0,0,,5/22/2024,Y,2,0,0,2.2,0,0,0,,Growing sideways,5/29/2024,Y,2,0,0,9.3,0,0,0,,,6/5/24,Y,2,0,0,23.1,0,0,0,,6/12/24,Y,1,1,0,40.2,0,0,0,,308,6/19/24,Y,1,1,0,52.7,0,0,0,
3-5-9,309,5/1/2024,Y,1,1,0.7,12,0,4.3,0.7,0,N,5/8/2024,Y,1,1,7.2,16,6.9,1.4,0,,5/15/2024,1,3,9.7,25,12.1,1.5,0,0,0,,5/22/2024,Y,1,2,0,18.5,0,0,0,,,5/29/2024,Y,1,3,0,28.5,2,0,0,,,6/5/24,Y,1,3,2,37.5,2,0,0,,6/12/24,Y,1,2,2,41.2,1,1,0,,309,6/19/24,Y,1,3,2,41.1,2,1,1,
9-6-7,310,5/1/2024,Y,0,1,NA,11,0,10.6,1.8,NA,NA,5/8/2024,Y,0,1,NA,14,18.4,1.5,NA,,5/15/2024,0,1,NA,14,22.4,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,310,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-5-12,311,5/1/2024,Y,0,1,NA,11,0,14.9,2.2,NA,NA,5/8/2024,Y,0,2,NA,22,22.9,2.3,NA,,5/15/2024,0,2,NA,26,27.9,2.8,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,3,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,311,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-6-10,312,5/1/2024,Y,0,1,NA,11,0,9.8,1.6,NA,NA,5/8/2024,Y,0,1,NA,14,13.4,1.6,NA,,5/15/2024,0,1,NA,18,17.0,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,312,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-3-8,313,5/1/2024,Y,0,1,NA,12,1,12.3,2.1,NA,NA,5/8/2024,Y,0,1,NA,16,17,2.1,NA,,5/15/2024,0,2,NA,21,21.9,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,313,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-4-2,314,5/1/2024,Y,0,3,NA,11,0,11.4,1.8,NA,NA,5/8/2024,Y,0,2,NA,19,15.3,2.5,NA,,5/15/2024,0,4,NA,23,17.1,2.1,NA,NA,NA,,5/22/2024,Y,0,4,0,NA,NA,NA,NA,,,5/29/2024,Y,0,3,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,314,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,
7-1-11,315,5/1/2024,Y,0,1,NA,6,0,4.6,1.1,NA,NA,5/8/2024,Y,0,1,NA,9,11,1.6,NA,,5/15/2024,1,0,10.3,14,13.7,1.8,0,0,0,,5/22/2024,Y,1,0,0,19.3,0,0,0,,,5/29/2024,Y,1,0,0,29.4,3,0,0,,,6/5/24,Y,1,0,3,39.6,3,0,0,,6/12/24,Y,1,0,2,42.9,2,2,1,,315,6/19/24,Y,1,0,3,41.1,3,2,3,
5-6-10,316,5/1/2024,Y,0,1,NA,10,0,10.6,1.6,NA,NA,5/8/2024,Y,0,1,NA,12,13.5,1.7,NA,,5/15/2024,0,1,NA,13,17.9,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,316,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
5-5-12,317,5/1/2024,Y,1,0,3.5,12,2,16.8,1.8,0,N,5/8/2024,Y,1,0,21.5,23,17.2,2,0,Dry,5/15/2024,1,0,33.0,28,17.8,1.8,2,0,0,,5/22/2024,Y,1,0,5,50.9,7,0,0,,,5/29/2024,Y,1,0,5,57.4,7,3,1,,,6/5/24,Y,1,0,5,56.9,6,2,4,Stem length not tallest point,6/12/24,Y,1,0,4,57.2,5,4,6,,317,6/19/24,Y,1,0,4,56.5,3,4,10,
9-1-7,318,5/1/2024,Y,0,1,NA,8,0,10.9,1.6,NA,NA,5/8/2024,Y,0,1,NA,11,18.4,2.2,NA,,5/15/2024,1,0,5.4,13,25.2,2.6,0,0,0,,5/22/2024,Y,1,0,0,13.5,0,0,0,,,5/29/2024,Y,1,0,0,25.2,0,0,0,,,6/5/24,Y,1,0,0,37.8,0,0,0,,6/12/24,Y,1,0,0,51.3,0,0,0,,318,6/19/24,Y,1,0,0,60.2,0,0,0,
9-6-12,319,5/1/2024,Y,0,1,NA,11,0,7.6,1.5,NA,NA,5/8/2024,Y,0,1,NA,13,11.1,1.3,NA,,5/15/2024,0,1,NA,15,17.7,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,319,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-4-10,320,5/1/2024,Y,0,1,NA,10,0,8.8,1.3,NA,NA,5/8/2024,Y,0,1,NA,14,12.3,1.2,NA,,5/15/2024,0,1,NA,15,17.1,1.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,320,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-3-9,321,5/1/2024,Y,0,1,NA,13,0,9.0,2.2,NA,NA,5/8/2024,Y,0,1,NA,15,12.3,2.7,NA,,5/15/2024,0,1,NA,18,10.2,2.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,321,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
4-3-6,322,5/1/2024,Y,0,1,NA,11,0,14.1,1.6,NA,NA,5/8/2024,Y,0,1,NA,14,19.2,2,NA,,5/15/2024,0,1,NA,16,22.6,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,322,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-6-3,323,5/1/2024,Y,1,0,2.0,13,2,12.9,2.3,0,N,5/8/2024,Y,1,2,15,27,13.3,2.4,0,,5/15/2024,2,1,23.2,32,16.4,1.8,1,0,0,,5/22/2024,Y,2,1,5,33.6,9,2,0,,,5/29/2024,Y,2,1,6,33.4,8,2,3,,,6/5/24,Y,2,2,6,33.6,5,5,6,Stem length not tallest point,6/12/24,Y,2,1,3,33.9,2,5,11,,323,6/19/24,Y,2,1,7,23.1,4,0,16,
8-2-9,324,5/1/2024,Y,0,1,NA,12,0,11.2,2.0,NA,NA,5/8/2024,Y,0,1,NA,16,16.8,2.7,NA,,5/15/2024,0,1,NA,18,21.7,2.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,324,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-2-6,325,5/1/2024,Y,0,1,NA,8,0,8.5,1.9,NA,NA,5/8/2024,Y,0,1,NA,12,11.8,2,NA,,5/15/2024,1,0,12.4,18,12.8,3.3,0,0,0,,5/22/2024,Y,1,0,0,27,1,0,0,,,5/29/2024,Y,1,0,3,42.7,6,0,0,,,6/5/24,Y,1,0,3,51.3,5,1,0,,6/12/24,Y,1,0,2,52.4,3,5,1,,325,6/19/24,Y,1,0,3,51.7,2,2,5,
8-4-9,326,5/1/2024,Y,0,1,NA,12,0,10.1,2.0,NA,NA,5/8/2024,Y,0,2,NA,19,15.1,2.1,NA,,5/15/2024,0,2,NA,24,17.8,2.1,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,326,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,
9-3-6,327,5/1/2024,Y,0,2,NA,17,0,9.5,1.4,NA,NA,5/8/2024,Y,0,2,NA,22,12.9,1.6,NA,,5/15/2024,0,2,NA,24,18.6,2.1,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,3,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,327,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
13-1-6,328,5/1/2024,Y,0,1,NA,11,0,8.5,1.5,NA,NA,5/8/2024,Y,0,1,NA,14,12,1.3,NA,,5/15/2024,0,1,NA,14,18.5,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,328,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
5-6-3,329,5/1/2024,Y,1,1,0.6,13,1,14.1,2.1,0,N,5/8/2024,Y,0,1,NA,19,19.2,2.5,NA,,5/15/2024,1,2,2.0,21,21.2,2.8,0,0,0,,5/22/2024,Y,1,1,0,4.5,0,0,0,,Growing sideways,5/29/2024,Y,1,1,0,9.2,0,0,0,,,6/5/24,Y,1,1,0,18.8,0,0,0,,6/12/24,Y,1,1,0,33.2,0,0,0,,329,6/19/24,Y,1,0,0,45.6,0,0,0,
12-3-9,330,5/1/2024,Y,0,1,NA,10,0,10.0,1.6,NA,NA,5/8/2024,Y,0,1,NA,15,16.7,2.3,NA,,5/15/2024,0,1,NA,16,20.8,2.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,330,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-4-9,331,5/1/2024,Y,0,1,NA,8,0,9.0,1.4,NA,NA,5/8/2024,Y,0,1,NA,12,15.5,2.2,NA,,5/15/2024,0,1,NA,13,23.7,2.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,331,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-1-2,332,5/1/2024,Y,1,3,11.8,39,9,7.7,1.8,0,N,5/8/2024,Y,1,3,19.9,53,7.6,1.4,3,,5/15/2024,2,2,20.8,86,11.7,1.4,4,0,1,,5/22/2024,Y,1,3,7,18.9,0,0,4,,,5/29/2024,Y,1,3,8,19.3,0,0,5,,,6/5/24,Y,1,3,6,18.6,4,0,4,Four discs senesced,6/12/24,Y,1,2,7,19.2,0,0,0,,332,6/19/24,Y,1,2,8,17.8,0,0,0,
1-6-3,333,5/1/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/2024,N,NA,NA,NA,NA,NA,NA,NA,Empty pot,5/15/2024,,,NA,,,,NA,NA,NA,,5/22/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,5/29/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,6/5/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/12/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,333,6/19/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
4-2-3,334,5/1/2024,Y,0,1,NA,11,0,10.9,1.8,NA,NA,5/8/2024,Y,0,1,NA,16,16.5,2.3,NA,,5/15/2024,0,1,NA,16,20.7,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,334,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-5-6,335,5/1/2024,Y,0,1,NA,8,0,8.9,1.6,NA,NA,5/8/2024,Y,0,1,NA,11,13.3,1.4,NA,,5/15/2024,0,1,NA,12,20.2,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,335,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-5-7,336,5/1/2024,Y,0,1,NA,10,0,14.4,2.3,NA,NA,5/8/2024,Y,0,1,NA,17,18.7,2.4,NA,,5/15/2024,1,0,1.5,17,25.4,2.3,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,336,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-4-6,337,5/1/2024,Y,1,0,4.9,15,3,15.0,2.3,0,N,5/8/2024,Y,1,1,21.4,30,17.7,2.2,0,,5/15/2024,1,1,29.2,30,17.5,2.3,0,0,0,,5/22/2024,Y,1,2,5,50.7,8,1,0,,,5/29/2024,Y,1,1,6,53.6,10,2,1,,Several dead leaves at base.,6/5/24,Y,1,1,6,54.3,5,4,4,Stem length not tallest point ,6/12/24,Y,1,0,5,45.5,7,5,8,,337,6/19/24,Y,1,0,5,54.2,5,6,13,
12-6-3,338,5/1/2024,Y,0,1,NA,11,0,10.2,1.7,NA,NA,5/8/2024,Y,0,1,NA,14,14.6,2,NA,,5/15/2024,0,1,NA,18,17.3,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,1.2,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,338,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
12-5-12,339,5/1/2024,Y,0,1,NA,12,0,7.5,1.4,NA,NA,5/8/2024,Y,0,1,NA,15,14.3,2,NA,,5/15/2024,0,1,NA,16,16.7,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,339,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-4-2,340,5/1/2024,Y,0,1,NA,9,0,7.7,1.8,NA,NA,5/8/2024,Y,0,1,NA,12,10.1,1.4,NA,,5/15/2024,0,1,NA,14,12.9,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,340,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-6-4,341,5/1/2024,Y,0,1,NA,9,0,8.4,1.6,NA,NA,5/8/2024,Y,0,1,NA,11,12.7,1.5,NA,,5/15/2024,0,1,NA,14,19.4,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,341,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
11-5-2,342,5/1/2024,Y,0,1,NA,12,0,10.2,1.6,NA,NA,5/8/2024,Y,0,1,NA,15,14.4,1.9,NA,,5/15/2024,0,1,NA,15,19.7,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,1,0,0,2.5,0,0,0,,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,342,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-5-12,343,5/1/2024,Y,0,1,NA,11,0,11.5,1.4,NA,NA,5/8/2024,Y,0,1,NA,14,16.3,1.9,NA,,5/15/2024,1,0,1.8,17,22.2,2.3,0,0,0,,5/22/2024,Y,1,0,0,8.2,0,0,0,,,5/29/2024,Y,1,0,0,17,0,0,0,,Several dead leaves at base.,6/5/24,Y,1,0,0,28.7,0,0,0,,6/12/24,Y,1,0,0,34.8,0,0,0,,343,6/19/24,Y,1,0,0,53.1,0,0,0,
9-2-12,344,5/1/2024,Y,1,1,1.1,13,0,7.6,1.5,0,N,5/8/2024,Y,1,1,7.2,17,10.7,2,0,,5/15/2024,1,2,11.8,25,14.0,2.1,0,0,0,,5/22/2024,Y,1,3,0,28.3,3,0,0,,,5/29/2024,Y,1,1,0,43.9,5,0,0,,,6/5/24,Y,1,1,6,49.8,3,4,0,,6/12/24,Y,1,0,3,41.7,9,0,0,,344,6/19/24,Y,1,1,4,49.6,7,1,3,
