label,index,Date.1,numFlwrB.1,numRayF.1,numDiscF.1,Date.2,numFlwrB.2,numRayF.2,numDiscF.2,Date.3,numFlwrB.3,numRayF.3,numDiscF.3,Date.4,numFlwrB.4,numRayF.4,numDiscF.4,Date.5,numFlwrB.5,numRayF.5,numDiscF.5,Date.6,numFlwrB.6,numRayF.6,numDiscF.6,Date.7,numFlwrB.7,numRayF.7,numDiscF.7,Date.8,numFlwrB.8,numRayF.8,numDiscF.8,Date.9,numFlwrB.9,numRayF.9,numDiscF.9,Date.10,numFlwrB.10,numRayF.10,numDiscF.10,Date.11,numFlwrB.11,numRayF.11,numDiscF.11,Date.12,numFlwrB.12,numRayF.12,numDiscF.12,Date.13,numFlwrB.13,numRayF.13,numDiscF.13,Date.14,numFlwrB.14,numRayF.14,numDiscF.14,Date.15,numFlwrB.15,numRayF.15,numDiscF.15,Date.16,numFlwrB.16,numRayF.16,numDiscF.16,Date.17,numFlwrB.17,numRayF.17,numDiscF.17,Date.18,numFlwrB.18,numRayF.18,numDiscF.18,Date.19,numFlwrB.19,numRayF.19,numDiscF.19,Date.20,numFlwrB.20,numRayF.20,numDiscF.20,numDeadF.20,Date.21,numFlwrB.21,numRayF.21,numDiscF.21,numDeadF.21,Date.22,numFlwrB.22,numRayF.22,numDiscF.22,numDeadF.22,Date.23,numFlwrB.23,numRayF.23,numDiscF.23,numDeadF.23,Date.24,numFlwrB.24,numRayF.24,numDiscF.24,numDeadF.24,Date.25,numFlwrB.25,numRayF.25,numDiscF.25,numDeadF.25,Date.26,numFlwrB.26,numRayF.26,numDiscF.26,numDeadF.26,Date.27,numFlwrB.27,numRayF.27,numDiscF.27,numDeadF.27,Date.28,numFlwrB.28,numRayF.28,numDiscF.28,numDeadF.28,Date.29,numRayF.29,numDiscF.29,numDeadF.29,Date.30,numRayF.30,numDiscF.30,numDeadF.30,Date.31,Surv.31,numRayF.31,numDiscF.31,numDeadF.31,notes.31,Date.32,Surv.32,numRayF.32,numDiscF.32,numDeadF.32,Date.33,Surv.33,numRayF.33,numDiscF.33,numDeadF.33,notes.33
5-4-1,283,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,0,0,0,0,7/15/24,0,0,0,0,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,0,0,0,7/31/24,Y,0,0,0,Abnormal stem ,8/7/24,Y,0,0,0,8/14/24,Y,0,0,0,
9-2-3,284,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
10-2-12,285,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
12-4-10,286,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
6-6-3,287,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,2,0,0,5/17/2024,5,0,0,5/20/2024,5,0,0,5/22/2024,5,1,0,5/24/2024,6,1,0,5/27/24,5,2,1,5/29/24,5,2,1,5/31/24,5,1,3,6/3/24,4,1,3,6/5/24,2,2,4,6/7/24,4,2,4,6/10/24,1,3,6,6/12/24,1,2,6,6/14/24,1,1,7,6/17/24,0,0,9,6/19/24,4,0,9,6/21/24,15,0,9,6/24/24,11,0,9,0,6/26/24,9,1,0,9,6/28/24,10,1,0,9,7/1/24,8,1,1,9,7/3/24,9,2,1,9,7/8/24,11,1,3,8,7/11/24,10,3,4,9,7/15/24,7,2,5,10,7/18/24,10,2,8,8,7/22/24,5,7,9,7/25/24,4,9,11,7/31/24,Y,2,12,11,,8/7/24,Y,3,10,13,8/14/24,Y,1,16,17,
1-3-10,288,5/10/2024,1,0,0,5/13/2024,1,0,0,5/15/2024,3,0,0,5/17/2024,4,0,0,5/20/2024,6,0,0,5/22/2024,8,1,0,5/24/2024,10,1,0,5/27/24,8,2,1,5/29/24,7,3,1,5/31/24,6,1,3,6/3/24,6,2,3,6/5/24,4,4,4,6/7/24,0,6,5,6/10/24,0,5,6,6/12/24,0,3,8,6/14/24,0,0,11,6/17/24,0,0,11,6/19/24,2,0,10,6/21/24,7,1,10,6/24/24,5,0,10,1,6/26/24,4,0,0,11,6/28/24,5,0,0,10,7/1/24,4,1,0,11,7/3/24,4,1,0,11,7/8/24,4,0,2,11,7/11/24,6,1,2,11,7/15/24,4,1,2,11,7/18/24,3,2,4,10,7/22/24,1,5,11,7/25/24,0,6,10,7/31/24,Y,1,6,11,,8/7/24,Y,0,7,11,8/14/24,Y,0,6,12,
3-2-10,289,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,0,0,0,5/17/2024,0,0,0,5/20/2024,0,0,0,5/22/2024,0,0,0,5/24/2024,0,0,0,5/27/24,0,0,0,5/29/24,0,0,0,5/31/24,0,0,0,6/3/24,1,0,0,6/5/24,0,0,0,6/7/24,0,0,0,6/10/24,2,0,0,6/12/24,3,0,0,6/14/24,3,0,0,6/17/24,7,0,0,6/19/24,5,3,0,6/21/24,12,5,0,6/24/24,17,3,0,0,6/26/24,15,4,1,0,6/28/24,16,2,3,0,7/1/24,12,2,5,0,7/3/24,15,2,6,0,7/8/24,22,5,9,0,7/11/24,17,6,11,0,7/15/24,24,4,16,0,7/18/24,19,4,18,0,7/22/24,10,18,0,7/25/24,8,21,5,7/31/24,Y,16,33,5,,8/7/24,Y,9,27,17,8/14/24,Y,17,46,16,
3-1-11,290,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
6-2-4,291,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
7-1-10,292,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
2-2-10,293,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,0,0,0,5/20/2024,N/A,N/A,N/A,5/22/2024,0,0,0,5/24/2024,0,0,0,5/27/24,0,0,0,5/29/24,NA,NA,NA,5/31/24,0,0,0,6/3/24,0,0,0,6/5/24,0,0,0,6/7/24,0,0,0,6/10/24,0,0,0,6/12/24,0,0,0,6/14/24,0,0,0,6/17/24,0,0,0,6/19/24,0,0,0,6/21/24,0,0,0,6/24/24,0,0,0,0,6/26/24,0,0,0,0,6/28/24,0,0,0,0,7/1/24,0,0,0,0,7/3/24,0,0,0,0,7/8/24,0,0,0,0,7/11/24,0,0,0,0,7/15/24,0,0,0,0,7/18/24,0,0,0,0,7/22/24,0,0,0,7/25/24,0,0,0,7/31/24,Y,0,0,0,,8/7/24,Y,0,0,0,8/14/24,Y,0,1,0,
6-1-11,294,5/10/2024,N/A,N/A,N/A,5/13/2024,1,0,0,5/15/2024,3,0,0,5/17/2024,4,0,0,5/20/2024,4,1,0,5/22/2024,4,1,0,5/24/2024,5,2,0,5/27/24,4,2,1,5/29/24,3,2,1,5/31/24,2,3,2,6/3/24,2,2,3,6/5/24,4,2,3,6/7/24,3,0,5,6/10/24,2,2,5,6/12/24,4,0,5,6/14/24,2,0,7,6/17/24,2,0,7,6/19/24,0,2,7,6/21/24,5,0,9,6/24/24,4,0,5,4,6/26/24,3,0,2,7,6/28/24,3,0,5,4,7/1/24,4,0,2,7,7/3/24,3,0,2,6,7/8/24,3,0,2,7,7/11/24,1,2,2,7,7/15/24,1,0,2,9,7/18/24,0,0,2,8,7/22/24,0,4,7,7/25/24,0,2,9,7/31/24,Y,0,0,11,,8/7/24,Y,0,0,11,8/14/24,Y,0,0,11,
7-1-1,295,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
9-5-9,296,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,4,0,0,5/17/2024,5,0,0,5/20/2024,6,0,0,5/22/2024,5,1,0,5/24/2024,6,1,0,5/27/24,5,3,0,5/29/24,3,3,1,5/31/24,4,3,1,6/3/24,4,1,3,6/5/24,4,1,4,6/7/24,5,1,4,6/10/24,2,3,5,6/12/24,1,2,5,6/14/24,2,1,6,6/17/24,1,2,6,6/19/24,3,2,7,6/21/24,8,1,8,6/24/24,8,1,6,2,6/26/24,10,0,4,5,6/28/24,7,0,7,2,7/1/24,12,1,4,5,7/3/24,12,0,5,5,7/8/24,11,0,6,5,7/11/24,13,0,6,5,7/15/24,13,2,3,7,7/18/24,7,2,3,8,7/22/24,3,3,9,7/25/24,3,4,10,7/31/24,Y,3,8,11,,8/7/24,Y,6,4,16,8/14/24,Y,3,15,14,
2-6-7,297,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,NA,NA,NA,NA,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,N,N/A,N/A,N/A,,8/7/24,N,N/A,N/A,N/A,8/14/24,N,N/A,N/A,N/A,
8-4-5,298,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,2,0,0,5/17/2024,5,0,0,5/20/2024,6,0,0,5/22/2024,8,0,0,5/24/2024,6,1,0,5/27/24,10,1,0,5/29/24,12,1,0,5/31/24,10,2,0,6/3/24,10,3,1,6/5/24,9,5,1,6/7/24,9,2,3,6/10/24,4,8,4,6/12/24,5,5,6,6/14/24,6,3,6,6/17/24,5,2,8,6/19/24,5,3,10,6/21/24,11,2,11,6/24/24,12,0,10,0,6/26/24,12,0,6,6,6/28/24,12,1,7,6,7/1/24,13,2,6,7,7/3/24,10,2,7,7,7/8/24,14,2,7,8,7/11/24,19,2,7,9,7/15/24,18,2,5,16,7/18/24,22,3,8,15,7/22/24,4,7,14,7/25/24,6,9,16,7/31/24,Y,11,17,16,,8/7/24,Y,7,16,24,8/14/24,Y,1,26,23,
9-2-11,299,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
3-1-10,300,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,NA,NA,NA,NA,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,N,N/A,N/A,N/A,,8/7/24,N,N/A,N/A,N/A,8/14/24,N,N/A,N/A,N/A,
10-3-2,301,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,0,0,0,0,7/1/24,0,0,0,0,7/3/24,0,0,0,0,7/8/24,0,0,0,0,7/11/24,0,0,0,0,7/15/24,0,0,0,0,7/18/24,0,0,0,0,7/22/24,3,8,1,7/25/24,0,0,0,7/31/24,Y,0,0,0,,8/7/24,Y,1,0,0,8/14/24,Y,0,1,0,
9-2-1,302,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,0,0,0,5/17/2024,0,0,0,5/20/2024,0,0,0,5/22/2024,0,0,0,5/24/2024,2,0,0,5/27/24,2,0,0,5/29/24,3,0,0,5/31/24,3,0,0,6/3/24,3,0,0,6/5/24,2,1,0,6/7/24,2,1,0,6/10/24,2,3,0,6/12/24,2,2,1,6/14/24,2,1,1,6/17/24,3,2,1,6/19/24,5,0,3,6/21/24,8,0,3,6/24/24,5,2,3,0,6/26/24,7,3,2,1,6/28/24,2,3,3,0,7/1/24,8,0,4,2,7/3/24,8,0,5,1,7/8/24,9,0,5,1,7/11/24,7,2,4,2,7/15/24,7,1,6,2,7/18/24,5,5,7,1,7/22/24,4,7,2,7/25/24,1,8,6,7/31/24,Y,3,11,5,,8/7/24,Y,2,8,10,8/14/24,Y,2,12,9,
8-6-7,303,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
12-5-8,304,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,
1-1-6,305,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,0,0,0,5/17/2024,0,0,0,5/20/2024,0,0,0,5/22/2024,2,0,0,5/24/2024,3,0,0,5/27/24,4,0,0,5/29/24,4,0,0,5/31/24,6,0,0,6/3/24,5,0,0,6/5/24,5,1,0,6/7/24,6,1,0,6/10/24,4,4,1,6/12/24,5,4,1,6/14/24,5,2,2,6/17/24,9,1,4,6/19/24,4,5,4,6/21/24,6,6,5,6/24/24,10,3,5,0,6/26/24,10,3,3,3,6/28/24,9,2,7,1,7/1/24,13,1,8,3,7/3/24,13,1,9,3,7/8/24,17,1,11,3,7/11/24,18,2,9,4,7/15/24,19,6,12,4,7/18/24,14,5,15,4,7/22/24,6,18,7,7/25/24,2,22,6,7/31/24,Y,8,27,8,,8/7/24,Y,8,35,12,8/14/24,Y,8,49,11,
